text_ts	s_r	num_chars	num_words	min_since_prev
2013-02-13 14:10:00	RCV	12	2	2
2013-02-13 14:12:00	SNT	31	4	2
2013-02-13 14:12:00	SNT	4	1	0
2013-02-13 14:13:00	RCV	53	11	1
2013-02-13 14:13:00	RCV	5	1	0
2013-02-13 14:13:00	RCV	18	5	0
2013-02-13 14:19:00	SNT	55	11	6
2013-02-13 14:20:00	RCV	21	3	1
2013-02-13 14:20:00	SNT	24	4	0
2013-02-13 14:20:00	RCV	14	2	0
2013-02-13 14:20:00	RCV	32	5	0
2013-02-13 14:20:00	RCV	16	2	0
2013-02-13 14:21:00	SNT	67	15	1
2013-02-13 14:21:00	RCV	10	1	0
2013-02-13 14:23:00	SNT	66	15	2
2013-02-13 14:24:00	RCV	116	24	1
2013-02-13 14:31:00	SNT	94	20	7
2013-02-13 14:31:00	SNT	56	12	0
2013-02-13 14:31:00	SNT	28	6	0
2013-02-13 14:33:00	RCV	54	9	2
2013-02-13 14:33:00	RCV	6	1	0
2013-02-13 14:34:00	SNT	113	19	1
2013-02-13 16:41:00	SNT	130	25	127
2013-02-13 16:41:00	RCV	107	23	0
2013-02-13 16:43:00	RCV	170	33	2
2013-02-13 16:46:00	SNT	265	53	3
2013-02-13 16:47:00	SNT	86	15	1
2013-02-13 16:48:00	RCV	107	22	1
2013-02-13 16:51:00	SNT	140	29	3
2013-02-13 16:51:00	RCV	59	10	0
2013-02-13 16:52:00	SNT	70	12	1
2013-02-13 16:53:00	RCV	32	6	1
2013-02-13 16:53:00	SNT	29	4	0
2013-02-13 16:53:00	SNT	9	2	0
2013-02-13 16:54:00	RCV	39	6	1
2013-02-13 16:58:00	SNT	79	14	4
2013-02-13 17:00:00	SNT	63	12	2
2013-02-13 17:00:00	RCV	54	9	0
2013-02-13 17:00:00	RCV	5	1	0
2013-02-13 17:02:00	SNT	154	27	2
2013-02-13 17:03:00	SNT	70	12	1
2013-02-13 17:04:00	RCV	33	5	1
2013-02-13 17:11:00	RCV	18	2	7
2013-02-13 17:12:00	SNT	37	6	1
2013-02-13 17:13:00	RCV	59	12	1
2013-02-13 17:13:00	SNT	19	4	0
2013-02-13 17:16:00	SNT	222	45	3
2013-02-13 17:17:00	RCV	46	11	1
2013-02-13 17:17:00	SNT	55	12	0
2013-02-13 17:18:00	RCV	21	5	1
2013-02-13 17:19:00	SNT	148	31	1
2013-02-13 17:20:00	RCV	11	1	1
2013-02-13 17:20:00	SNT	127	27	0
2013-02-13 17:21:00	RCV	5	1	1
2013-02-13 17:22:00	SNT	82	16	1
2013-02-13 17:30:00	RCV	79	19	8
2013-02-13 17:35:00	SNT	72	12	5
2013-02-13 17:36:00	RCV	113	18	1
2013-02-13 17:38:00	RCV	8	2	2
2013-02-13 17:38:00	RCV	36	5	0
2013-02-13 17:39:00	SNT	36	7	1
2013-02-13 17:39:00	SNT	12	2	0
2013-02-13 17:46:00	SNT	25	6	7
2013-02-13 17:46:00	SNT	11	2	0
2013-02-13 17:50:00	RCV	59	12	4
2013-02-13 17:50:00	RCV	19	5	0
2013-02-13 17:50:00	SNT	24	5	0
2013-02-13 17:50:00	RCV	5	1	0
2013-02-13 17:59:00	SNT	36	7	9
2013-02-13 18:15:00	SNT	51	10	16
2013-02-13 19:14:00	RCV	46	9	59
2013-02-13 21:30:00	SNT	34	6	136
2013-02-13 21:34:00	RCV	26	3	4
2013-02-13 21:35:00	SNT	31	6	1
2013-02-13 21:35:00	RCV	4	1	0
2013-02-13 21:35:00	SNT	47	9	0
2013-02-13 21:35:00	RCV	39	6	0
2013-02-13 21:35:00	RCV	16	3	0
2013-02-13 21:36:00	SNT	29	5	1
2013-02-13 21:36:00	RCV	33	6	0
2013-02-13 21:37:00	SNT	35	7	1
2013-02-13 21:37:00	RCV	8	1	0
2013-02-13 21:37:00	RCV	28	5	0
2013-02-13 21:37:00	RCV	7	1	0
2013-02-13 21:38:00	SNT	21	5	1
2013-02-13 21:38:00	SNT	26	5	0
2013-02-13 21:38:00	SNT	12	3	0
2013-02-13 21:39:00	SNT	74	16	1
2013-02-13 21:39:00	RCV	42	8	0
2013-02-13 21:39:00	RCV	21	4	0
2013-02-13 21:39:00	SNT	13	3	0
2013-02-13 21:39:00	RCV	18	3	0
2013-02-13 21:39:00	SNT	25	4	0
2013-02-13 21:39:00	SNT	12	3	0
2013-02-13 21:40:00	RCV	93	17	1
2013-02-13 21:40:00	SNT	41	8	0
2013-02-13 21:41:00	SNT	3	1	1
2013-02-13 21:41:00	RCV	36	7	0
2013-02-13 21:41:00	RCV	5	1	0
2013-02-13 21:42:00	RCV	13	2	1
2013-02-13 21:42:00	RCV	5	1	0
2013-02-13 21:42:00	SNT	8	1	0
2013-02-13 21:42:00	SNT	54	9	0
2013-02-13 21:42:00	SNT	10	2	0
2013-02-13 21:44:00	SNT	30	7	2
2013-02-13 21:45:00	SNT	76	14	1
2013-02-13 21:46:00	RCV	181	36	1
2013-02-13 21:46:00	RCV	17	4	0
2013-02-13 21:46:00	RCV	5	1	0
2013-02-13 21:46:00	RCV	27	6	0
2013-02-13 21:46:00	SNT	63	12	0
2013-02-13 21:48:00	RCV	11	2	2
2013-02-13 21:49:00	SNT	6	2	1
2013-02-13 21:50:00	SNT	189	38	1
2013-02-13 21:50:00	RCV	8	1	0
2013-02-13 21:52:00	RCV	28	5	2
2013-02-13 21:55:00	SNT	150	27	3
2013-02-13 21:55:00	RCV	34	6	0
2013-02-13 21:56:00	SNT	19	5	1
2013-02-13 21:56:00	RCV	36	7	0
2013-02-13 21:56:00	RCV	29	6	0
2013-02-13 21:59:00	SNT	76	15	3
2013-02-13 21:59:00	SNT	52	9	0
2013-02-13 22:00:00	RCV	31	6	1
2013-02-13 22:00:00	SNT	85	16	0
2013-02-13 22:01:00	SNT	112	21	1
2013-02-13 22:01:00	RCV	22	4	0
2013-02-13 22:02:00	SNT	59	12	1
2013-02-13 22:03:00	RCV	96	17	1
2013-02-13 22:05:00	SNT	18	4	2
2013-02-13 22:07:00	SNT	29	6	2
2013-02-13 22:07:00	RCV	57	12	0
2013-02-13 22:07:00	RCV	16	2	0
2013-02-13 22:09:00	SNT	62	14	2
2013-02-13 22:09:00	SNT	27	5	0
2013-02-13 22:09:00	RCV	41	8	0
2013-02-13 22:09:00	SNT	20	5	0
2013-02-13 22:11:00	SNT	67	13	2
2013-02-13 22:11:00	RCV	28	4	0
2013-02-13 22:12:00	SNT	56	12	1
2013-02-13 22:13:00	RCV	29	6	1
2013-02-13 22:14:00	SNT	24	4	1
2013-02-13 22:14:00	RCV	7	1	0
2013-02-13 22:14:00	SNT	30	8	0
2013-02-13 22:15:00	SNT	12	1	1
2013-02-13 22:15:00	SNT	32	6	0
2013-02-13 22:15:00	RCV	21	4	0
2013-02-13 22:16:00	RCV	33	7	1
2013-02-13 22:16:00	RCV	12	2	0
2013-02-13 22:16:00	RCV	54	11	0
2013-02-13 22:16:00	SNT	5	1	0
2013-02-13 22:16:00	SNT	6	1	0
2013-02-13 22:16:00	SNT	11	2	0
2013-02-13 22:17:00	SNT	9	1	1
2013-02-13 22:17:00	SNT	52	14	0
2013-02-13 22:18:00	RCV	70	17	1
2013-02-13 22:18:00	RCV	10	1	0
2013-02-13 22:18:00	SNT	44	9	0
2013-02-13 22:19:00	SNT	22	5	1
2013-02-13 22:22:00	SNT	451	89	3
2013-02-13 22:23:00	SNT	118	24	1
2013-02-13 22:25:00	RCV	111	16	2
2013-02-13 22:26:00	SNT	93	17	1
2013-02-13 22:28:00	SNT	90	19	2
2013-02-13 22:28:00	RCV	143	26	0
2013-02-13 22:29:00	RCV	47	8	1
2013-02-13 22:30:00	SNT	116	19	1
2013-02-13 22:31:00	SNT	79	17	1
2013-02-13 22:31:00	SNT	18	4	0
2013-02-13 22:31:00	RCV	69	13	0
2013-02-13 22:32:00	RCV	6	1	1
2013-02-13 22:32:00	SNT	39	8	0
2013-02-13 22:32:00	RCV	59	12	0
2013-02-13 22:32:00	SNT	96	18	0
2013-02-13 22:33:00	SNT	8	1	1
2013-02-13 22:33:00	SNT	25	5	0
2013-02-13 22:33:00	RCV	21	4	0
2013-02-13 22:34:00	SNT	34	6	1
2013-02-13 22:34:00	SNT	63	13	0
2013-02-13 22:34:00	RCV	57	13	0
2013-02-13 22:34:00	RCV	38	8	0
2013-02-13 22:34:00	RCV	8	2	0
2013-02-13 22:35:00	RCV	2	1	1
2013-02-13 22:35:00	SNT	75	14	0
2013-02-13 22:36:00	SNT	20	5	1
2013-02-13 22:36:00	RCV	10	1	0
2013-02-13 22:36:00	RCV	20	5	0
2013-02-13 22:37:00	RCV	51	10	1
2013-02-13 22:37:00	RCV	58	9	0
2013-02-13 22:39:00	RCV	27	5	2
2013-02-13 22:40:00	SNT	25	5	1
2013-02-13 22:40:00	SNT	33	5	0
2013-02-13 22:41:00	SNT	59	9	1
2013-02-13 22:41:00	RCV	239	43	0
2013-02-13 22:41:00	RCV	48	9	0
2013-02-13 22:42:00	SNT	23	5	1
2013-02-13 22:44:00	RCV	56	13	2
2013-02-13 22:46:00	SNT	65	15	2
2013-02-13 22:46:00	RCV	16	3	0
2013-02-13 22:46:00	SNT	11	2	0
2013-02-13 22:47:00	SNT	127	25	1
2013-02-13 22:47:00	RCV	68	13	0
2013-02-13 22:48:00	RCV	18	4	1
2013-02-13 22:48:00	SNT	7	2	0
2013-02-13 22:48:00	RCV	165	32	0
2013-02-13 22:49:00	SNT	36	7	1
2013-02-13 22:49:00	SNT	28	5	0
2013-02-13 22:50:00	RCV	24	3	1
2013-02-13 22:50:00	RCV	2	1	0
2013-02-13 22:51:00	SNT	4	1	1
2013-02-13 22:52:00	SNT	25	5	1
2013-02-13 22:52:00	SNT	13	3	0
2013-02-13 22:52:00	RCV	11	1	0
2013-02-13 22:52:00	RCV	35	6	0
2013-02-13 22:54:00	SNT	13	3	2
2013-02-14 09:55:00	SNT	88	17	661
2013-02-14 09:57:00	RCV	58	10	2
2013-02-14 09:58:00	RCV	114	19	1
2013-02-14 09:59:00	RCV	13	2	1
2013-02-14 10:01:00	SNT	216	41	2
2013-02-14 10:02:00	RCV	44	8	1
2013-02-14 10:03:00	SNT	85	18	1
2013-02-14 10:08:00	RCV	126	22	5
2013-02-14 10:08:00	RCV	27	5	0
2013-02-14 10:08:00	RCV	16	4	0
2013-02-14 10:08:00	RCV	39	8	0
2013-02-14 10:09:00	SNT	43	8	1
2013-02-14 10:09:00	SNT	51	11	0
2013-02-14 10:10:00	RCV	8	1	1
2013-02-14 10:10:00	RCV	73	14	0
2013-02-14 10:13:00	RCV	98	17	3
2013-02-14 10:13:00	RCV	36	6	0
2013-02-14 10:13:00	RCV	55	10	0
2013-02-14 10:13:00	SNT	73	14	0
2013-02-14 10:17:00	SNT	18	4	4
2013-02-14 10:29:00	SNT	41	7	12
2013-02-14 10:29:00	SNT	25	5	0
2013-02-14 10:30:00	SNT	88	19	1
2013-02-14 10:32:00	SNT	73	12	2
2013-02-14 10:49:00	RCV	88	20	17
2013-02-14 10:50:00	SNT	61	10	1
2013-02-14 10:52:00	RCV	19	5	2
2013-02-14 10:53:00	SNT	157	30	1
2013-02-14 10:55:00	RCV	144	28	2
2013-02-14 10:56:00	RCV	30	6	1
2013-02-14 10:57:00	RCV	54	11	1
2013-02-14 10:59:00	SNT	121	21	2
2013-02-14 11:00:00	RCV	26	4	1
2013-02-14 11:00:00	SNT	42	7	0
2013-02-14 11:02:00	SNT	132	10	2
2013-02-14 11:04:00	RCV	85	15	2
2013-02-14 11:08:00	RCV	67	12	4
2013-02-14 11:10:00	SNT	17	4	2
2013-02-14 11:12:00	RCV	106	16	2
2013-02-14 11:14:00	RCV	48	9	2
2013-02-14 11:14:00	SNT	78	15	0
2013-02-14 11:14:00	RCV	27	6	0
2013-02-14 11:15:00	SNT	93	18	1
2013-02-14 11:19:00	RCV	44	8	4
2013-02-14 11:20:00	SNT	50	8	1
2013-02-14 11:21:00	RCV	117	22	1
2013-02-14 11:22:00	RCV	110	19	1
2013-02-14 11:22:00	RCV	4	1	0
2013-02-14 11:23:00	SNT	160	28	1
2013-02-14 11:24:00	SNT	41	5	1
2013-02-14 11:24:00	SNT	97	18	0
2013-02-14 11:26:00	RCV	20	5	2
2013-02-14 11:26:00	RCV	33	6	0
2013-02-14 11:26:00	SNT	108	24	0
2013-02-14 11:27:00	RCV	67	11	1
2013-02-14 11:28:00	SNT	162	30	1
2013-02-14 11:28:00	RCV	45	10	0
2013-02-14 11:30:00	SNT	231	51	2
2013-02-14 11:33:00	RCV	23	4	3
2013-02-14 11:34:00	RCV	44	8	1
2013-02-14 11:36:00	SNT	116	19	2
2013-02-14 11:40:00	RCV	111	17	4
2013-02-14 11:41:00	SNT	8	1	1
2013-02-14 11:42:00	RCV	39	7	1
2013-02-14 11:42:00	RCV	48	10	0
2013-02-14 11:42:00	RCV	10	2	0
2013-02-14 11:42:00	RCV	20	3	0
2013-02-14 11:43:00	SNT	34	8	1
2013-02-14 11:47:00	SNT	387	70	4
2013-02-14 11:48:00	SNT	147	31	1
2013-02-14 11:49:00	RCV	26	5	1
2013-02-14 11:49:00	RCV	14	2	0
2013-02-14 11:49:00	RCV	44	10	0
2013-02-14 11:49:00	SNT	30	5	0
2013-02-14 11:51:00	RCV	46	7	2
2013-02-14 11:51:00	RCV	17	4	0
2013-02-14 11:52:00	SNT	255	52	1
2013-02-14 11:54:00	SNT	132	24	2
2013-02-14 11:55:00	SNT	165	30	1
2013-02-14 11:56:00	RCV	85	14	1
2013-02-14 11:57:00	SNT	30	5	1
2013-02-14 11:58:00	SNT	128	22	1
2013-02-14 11:59:00	RCV	103	16	1
2013-02-14 12:01:00	SNT	100	17	2
2013-02-14 12:02:00	SNT	34	6	1
2013-02-14 12:03:00	RCV	31	8	1
2013-02-14 12:03:00	RCV	29	5	0
2013-02-14 12:06:00	RCV	74	12	3
2013-02-14 12:07:00	SNT	115	22	1
2013-02-14 12:07:00	SNT	26	4	0
2013-02-14 12:11:00	RCV	306	60	4
2013-02-14 12:12:00	RCV	44	8	1
2013-02-14 12:12:00	SNT	19	4	0
2013-02-14 12:14:00	SNT	55	9	2
2013-02-14 12:14:00	RCV	143	25	0
2013-02-14 12:16:00	RCV	40	7	2
2013-02-14 12:26:00	SNT	66	14	10
2013-02-14 12:27:00	SNT	96	20	1
2013-02-14 12:38:00	RCV	69	12	11
2013-02-14 12:46:00	RCV	100	20	8
2013-02-14 12:48:00	RCV	51	10	2
2013-02-14 12:52:00	SNT	119	25	4
2013-02-14 12:55:00	SNT	100	20	3
2013-02-14 12:55:00	RCV	7	1	0
2013-02-14 13:16:00	RCV	39	6	21
2013-02-14 13:16:00	RCV	38	7	0
2013-02-14 13:17:00	SNT	41	9	1
2013-02-14 13:17:00	SNT	83	14	0
2013-02-14 13:18:00	RCV	146	24	1
2013-02-14 13:18:00	RCV	25	3	0
2013-02-14 13:18:00	SNT	10	1	0
2013-02-14 13:19:00	SNT	33	6	1
2013-02-14 13:20:00	RCV	27	4	1
2013-02-14 13:22:00	RCV	132	22	2
2013-02-14 13:24:00	SNT	62	10	2
2013-02-14 13:24:00	SNT	45	8	0
2013-02-14 13:25:00	RCV	60	8	1
2013-02-14 13:25:00	SNT	20	6	0
2013-02-14 13:26:00	SNT	30	5	1
2013-02-14 13:27:00	SNT	34	7	1
2013-02-14 13:28:00	RCV	31	4	1
2013-02-14 13:30:00	SNT	47	9	2
2013-02-14 13:31:00	SNT	27	5	1
2013-02-14 13:31:00	RCV	39	7	0
2013-02-14 13:32:00	RCV	20	5	1
2013-02-14 13:33:00	RCV	7	1	1
2013-02-14 13:33:00	SNT	98	15	0
2013-02-14 14:34:00	RCV	496	85	61
2013-02-14 14:34:00	RCV	22	3	0
2013-02-14 14:38:00	SNT	42	7	4
2013-02-14 14:39:00	RCV	9	2	1
2013-02-14 14:40:00	SNT	22	5	1
2013-02-14 14:40:00	RCV	46	8	0
2013-02-14 14:44:00	SNT	166	31	4
2013-02-14 14:45:00	RCV	32	7	1
2013-02-14 14:46:00	SNT	146	24	1
2013-02-14 14:54:00	RCV	26	3	8
2013-02-14 15:03:00	SNT	4	1	9
2013-02-14 15:04:00	RCV	12	3	1
2013-02-14 15:11:00	SNT	74	14	7
2013-02-14 15:11:00	SNT	22	5	0
2013-02-14 15:13:00	RCV	13	2	2
2013-02-14 15:16:00	SNT	17	3	3
2013-02-14 15:24:00	RCV	32	5	8
2013-02-14 15:26:00	RCV	10	2	2
2013-02-14 15:26:00	SNT	123	25	0
2013-02-14 15:26:00	SNT	4	1	0
2013-02-14 16:49:00	SNT	51	10	83
2013-02-14 16:52:00	RCV	64	13	3
2013-02-14 16:52:00	RCV	2	1	0
2013-02-14 16:53:00	SNT	140	31	1
2013-02-14 16:54:00	SNT	46	9	1
2013-02-14 16:54:00	RCV	48	11	0
2013-02-14 16:58:00	RCV	31	7	4
2013-02-14 17:02:00	RCV	5	1	4
2013-02-14 17:04:00	SNT	59	14	2
2013-02-14 17:04:00	SNT	35	7	0
2013-02-14 17:04:00	SNT	28	5	0
2013-02-14 17:06:00	RCV	125	25	2
2013-02-14 17:07:00	SNT	150	28	1
2013-02-14 17:08:00	SNT	102	22	1
2013-02-14 17:11:00	RCV	32	5	3
2013-02-14 17:11:00	RCV	84	17	0
2013-02-14 17:12:00	SNT	140	26	1
2013-02-14 17:13:00	RCV	139	26	1
2013-02-14 17:13:00	SNT	44	8	0
2013-02-14 17:14:00	RCV	86	13	1
2013-02-14 17:19:00	SNT	26	6	5
2013-02-14 17:19:00	RCV	2	1	0
2013-02-14 17:20:00	SNT	85	15	1
2013-02-14 17:21:00	RCV	108	20	1
2013-02-14 17:22:00	SNT	123	21	1
2013-02-14 17:23:00	RCV	85	14	1
2013-02-14 17:25:00	SNT	8	1	2
2013-02-14 17:26:00	RCV	28	5	1
2013-02-14 17:26:00	RCV	53	9	0
2013-02-14 17:26:00	SNT	49	9	0
2013-02-14 17:26:00	SNT	6	2	0
2013-02-14 17:26:00	SNT	65	13	0
2013-02-14 17:27:00	SNT	45	11	1
2013-02-14 17:28:00	RCV	38	9	1
2013-02-14 17:28:00	RCV	16	2	0
2013-02-14 17:28:00	SNT	61	11	0
2013-02-14 17:29:00	SNT	36	5	1
2013-02-14 17:32:00	RCV	118	26	3
2013-02-14 17:32:00	RCV	36	6	0
2013-02-14 17:33:00	SNT	51	7	1
2013-02-14 17:33:00	SNT	39	6	0
2013-02-14 17:35:00	RCV	143	30	2
2013-02-14 17:36:00	RCV	208	41	1
2013-02-14 17:38:00	SNT	86	18	2
2013-02-14 17:38:00	SNT	19	3	0
2013-02-14 17:38:00	RCV	8	2	0
2013-02-14 17:39:00	SNT	27	6	1
2013-02-14 17:40:00	RCV	49	9	1
2013-02-14 17:40:00	SNT	18	4	0
2013-02-14 17:41:00	SNT	48	10	1
2013-02-14 17:41:00	SNT	14	3	0
2013-02-14 17:41:00	SNT	3	1	0
2013-02-14 17:41:00	RCV	15	3	0
2013-02-14 20:32:00	SNT	52	11	171
2013-02-14 20:33:00	RCV	92	14	1
2013-02-14 20:35:00	SNT	20	3	2
2013-02-14 20:36:00	RCV	68	13	1
2013-02-14 20:38:00	RCV	11	2	2
2013-02-14 20:38:00	SNT	31	6	0
2013-02-14 20:39:00	SNT	46	9	1
2013-02-14 20:40:00	RCV	46	10	1
2013-02-14 20:40:00	RCV	86	16	0
2013-02-14 20:41:00	SNT	88	20	1
2013-02-14 20:42:00	SNT	65	14	1
2013-02-14 20:43:00	RCV	80	15	1
2013-02-14 20:44:00	RCV	57	12	1
2013-02-14 20:44:00	RCV	17	3	0
2013-02-14 20:45:00	SNT	66	14	1
2013-02-14 20:45:00	SNT	59	12	0
2013-02-14 20:46:00	RCV	35	7	1
2013-02-14 21:04:00	SNT	22	5	18
2013-02-14 21:05:00	RCV	11	3	1
2013-02-14 21:08:00	SNT	38	1	3
2013-02-14 21:10:00	SNT	50	3	2
2013-02-14 21:14:00	SNT	146	20	4
2013-02-14 21:17:00	SNT	57	12	3
2013-02-14 21:24:00	RCV	57	11	7
2013-02-14 21:25:00	SNT	127	24	1
2013-02-14 21:26:00	RCV	112	24	1
2013-02-14 21:27:00	SNT	145	26	1
2013-02-14 21:28:00	SNT	68	11	1
2013-02-14 21:28:00	RCV	122	21	0
2013-02-14 21:29:00	RCV	51	11	1
2013-02-14 21:31:00	RCV	36	7	2
2013-02-14 21:33:00	RCV	133	26	2
2013-02-14 21:37:00	RCV	18	4	4
2013-02-14 21:38:00	SNT	40	8	1
2013-02-14 21:39:00	SNT	66	11	1
2013-02-14 21:40:00	RCV	38	7	1
2013-02-14 22:20:00	SNT	73	16	40
2013-02-14 22:20:00	SNT	33	6	0
2013-02-14 22:21:00	RCV	109	21	1
2013-02-14 22:22:00	RCV	89	14	1
2013-02-14 22:22:00	SNT	60	12	0
2013-02-14 22:23:00	SNT	84	14	1
2013-02-14 22:24:00	RCV	52	9	1
2013-02-14 22:24:00	RCV	55	8	0
2013-02-14 22:25:00	SNT	85	16	1
2013-02-14 22:26:00	RCV	48	10	1
2013-02-14 22:26:00	RCV	64	12	0
2013-02-14 22:27:00	SNT	94	16	1
2013-02-14 22:28:00	RCV	27	4	1
2013-02-15 08:47:00	SNT	39	4	619
2013-02-15 09:00:00	RCV	76	14	13
2013-02-15 09:02:00	SNT	77	13	2
2013-02-15 09:03:00	SNT	37	6	1
2013-02-15 09:07:00	RCV	48	9	4
2013-02-15 09:07:00	SNT	58	10	0
2013-02-15 09:08:00	SNT	47	10	1
2013-02-15 09:10:00	RCV	44	7	2
2013-02-15 09:13:00	SNT	124	22	3
2013-02-15 09:15:00	SNT	182	19	2
2013-02-15 09:26:00	RCV	159	26	11
2013-02-15 09:31:00	SNT	280	55	5
2013-02-15 09:32:00	RCV	71	14	1
2013-02-15 09:42:00	SNT	105	19	10
2013-02-15 10:00:00	RCV	120	25	18
2013-02-15 10:02:00	RCV	203	40	2
2013-02-15 10:09:00	SNT	145	27	7
2013-02-15 10:12:00	RCV	138	24	3
2013-02-15 10:17:00	SNT	4	1	5
2013-02-15 10:17:00	SNT	46	10	0
2013-02-15 10:19:00	RCV	51	9	2
2013-02-15 10:19:00	RCV	86	16	0
2013-02-15 10:22:00	SNT	92	19	3
2013-02-15 10:23:00	SNT	60	12	1
2013-02-15 10:23:00	RCV	128	26	0
2013-02-15 10:29:00	SNT	170	33	6
2013-02-15 10:32:00	RCV	16	3	3
2013-02-15 10:51:00	SNT	63	3	19
2013-02-15 11:04:00	RCV	12	2	13
2013-02-15 11:06:00	RCV	49	10	2
2013-02-15 11:06:00	RCV	24	5	0
2013-02-15 11:08:00	RCV	111	20	2
2013-02-15 11:08:00	SNT	82	14	0
2013-02-15 11:10:00	SNT	7	1	2
2013-02-15 11:12:00	RCV	53	12	2
2013-02-15 11:13:00	SNT	51	11	1
2013-02-15 11:14:00	RCV	102	17	1
2013-02-15 11:22:00	SNT	136	27	8
2013-02-15 11:22:00	SNT	49	9	0
2013-02-15 11:23:00	RCV	18	3	1
2013-02-15 11:23:00	RCV	49	1	0
2013-02-15 11:23:00	RCV	22	4	0
2013-02-15 11:25:00	SNT	163	27	2
2013-02-15 11:27:00	SNT	31	6	2
2013-02-15 11:32:00	RCV	98	15	5
2013-02-15 11:33:00	RCV	63	13	1
2013-02-15 11:34:00	RCV	26	4	1
2013-02-15 11:34:00	SNT	39	7	0
2013-02-15 11:38:00	SNT	115	20	4
2013-02-15 11:38:00	RCV	18	3	0
2013-02-15 11:39:00	SNT	39	8	1
2013-02-15 11:40:00	RCV	69	14	1
2013-02-15 11:40:00	SNT	158	29	0
2013-02-15 11:43:00	RCV	150	24	3
2013-02-15 11:43:00	SNT	24	5	0
2013-02-15 11:44:00	RCV	47	9	1
2013-02-15 11:45:00	SNT	34	7	1
2013-02-15 11:47:00	RCV	53	11	2
2013-02-15 11:49:00	SNT	110	21	2
2013-02-15 13:01:00	RCV	54	11	72
2013-02-15 13:31:00	SNT	64	11	30
2013-02-15 13:32:00	RCV	25	3	1
2013-02-15 13:33:00	RCV	41	5	1
2013-02-15 13:33:00	RCV	8	1	0
2013-02-15 13:33:00	SNT	49	6	0
2013-02-15 14:05:00	RCV	9	1	32
2013-02-15 14:06:00	SNT	121	23	1
2013-02-15 14:07:00	SNT	117	20	1
2013-02-15 14:08:00	SNT	125	24	1
2013-02-15 14:11:00	RCV	92	18	3
2013-02-15 14:20:00	SNT	210	41	9
2013-02-15 14:24:00	RCV	57	9	4
2013-02-15 14:35:00	SNT	242	37	11
2013-02-15 14:37:00	RCV	35	6	2
2013-02-15 14:37:00	SNT	134	21	0
2013-02-15 14:37:00	RCV	10	2	0
2013-02-15 14:37:00	RCV	13	2	0
2013-02-15 14:37:00	SNT	84	16	0
2013-02-15 14:40:00	SNT	77	12	3
2013-02-15 14:43:00	RCV	254	49	3
2013-02-15 14:47:00	SNT	104	20	4
2013-02-15 14:48:00	RCV	74	14	1
2013-02-15 14:49:00	SNT	41	7	1
2013-02-15 14:49:00	SNT	21	1	0
2013-02-15 14:49:00	RCV	97	20	0
2013-02-15 14:51:00	RCV	19	3	2
2013-02-15 14:52:00	SNT	46	8	1
2013-02-15 14:52:00	SNT	83	16	0
2013-02-15 14:54:00	RCV	31	5	2
2013-02-15 14:56:00	SNT	113	20	2
2013-02-15 14:56:00	RCV	51	10	0
2013-02-15 14:58:00	SNT	128	22	2
2013-02-15 14:59:00	SNT	18	3	1
2013-02-15 15:00:00	RCV	50	10	1
2013-02-15 15:00:00	SNT	29	4	0
2013-02-15 15:02:00	RCV	5	1	2
2013-02-15 15:03:00	RCV	82	18	1
2013-02-15 15:03:00	SNT	101	18	0
2013-02-15 15:05:00	RCV	34	6	2
2013-02-15 15:11:00	SNT	188	33	6
2013-02-15 15:12:00	SNT	33	5	1
2013-02-15 21:34:00	RCV	45	9	382
2013-02-15 21:35:00	SNT	64	14	1
2013-02-15 21:37:00	RCV	128	24	2
2013-02-15 21:39:00	SNT	142	25	2
2013-02-15 21:40:00	SNT	100	19	1
2013-02-15 21:44:00	RCV	159	29	4
2013-02-15 21:45:00	SNT	79	12	1
2013-02-15 21:46:00	RCV	10	3	1
2013-02-15 21:47:00	SNT	153	33	1
2013-02-15 21:48:00	RCV	37	7	1
2013-02-15 21:50:00	RCV	59	10	2
2013-02-15 21:50:00	SNT	14	3	0
2013-02-15 21:50:00	RCV	66	12	0
2013-02-15 21:52:00	RCV	25	5	2
2013-02-15 21:53:00	SNT	137	25	1
2013-02-15 21:53:00	SNT	83	16	0
2013-02-15 21:54:00	RCV	28	5	1
2013-02-15 21:55:00	SNT	148	28	1
2013-02-15 21:57:00	RCV	266	48	2
2013-02-15 21:58:00	SNT	4	1	1
2013-02-15 21:59:00	RCV	153	31	1
2013-02-15 21:59:00	RCV	59	10	0
2013-02-15 21:59:00	RCV	149	25	0
2013-02-15 21:59:00	SNT	28	5	0
2013-02-15 21:59:00	SNT	50	9	0
2013-02-15 22:01:00	RCV	62	14	2
2013-02-15 22:01:00	RCV	120	24	0
2013-02-15 22:01:00	RCV	133	24	0
2013-02-15 22:01:00	SNT	28	6	0
2013-02-15 22:04:00	SNT	62	12	3
2013-02-15 22:05:00	RCV	20	5	1
2013-02-15 22:05:00	SNT	14	4	0
2013-02-15 22:05:00	RCV	1	1	0
2013-02-15 22:07:00	SNT	38	1	2
2013-02-15 22:13:00	RCV	44	7	6
2013-02-15 22:15:00	SNT	77	14	2
2013-02-15 22:15:00	RCV	23	6	0
2013-02-15 22:16:00	SNT	59	11	1
2013-02-15 22:16:00	SNT	18	3	0
2013-02-15 22:18:00	RCV	31	6	2
2013-02-15 22:19:00	SNT	116	22	1
2013-02-15 22:20:00	RCV	46	6	1
